"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000445","가평고등학교","04","공립","N","","8","200","25","8","205","25.6","8","183","22.9","2","10","5","0","0","0","26","598","23","51","11.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000447","경기과학고등학교","04","공립","N","","8","123","15.4","8","127","15.9","8","128","16","0","0","0","0","0","0","24","378","15.8","73","5.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000448","경기대명고등학교","04","공립","N","","2","22","11","2","30","15","2","24","12","0","0","0","0","0","0","6","76","12.7","23","3.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000449","경기체육고등학교","04","공립","N","","3","88","29.3","3","80","26.7","3","78","26","0","0","0","0","0","0","9","246","27.3","30","8.2"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000450","이천세무고등학교","04","공립","N","","2","44","22","2","41","20.5","2","47","23.5","0","0","0","0","0","0","6","132","22","14","9.4"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000451","경민고등학교","04","사립","N","","10","254","25.4","10","266","26.6","10","234","23.4","0","0","0","0","0","0","30","754","25.1","59","12.8"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000453","경민비즈니스고등학교","04","사립","N","","9","178","19.8","9","164","18.2","8","119","14.9","0","0","0","0","0","0","26","461","17.7","54","8.5"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000455","경민IT고등학교","04","사립","N","","8","179","22.4","8","184","23","8","165","20.6","0","0","0","0","0","0","24","528","22","52","10.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000457","경안고등학교","04","사립","N","","12","304","25.3","13","329","25.3","13","300","23.1","0","0","0","0","0","0","38","933","24.6","74","12.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000458","경일관광경영고등학교","04","사립","N","","12","255","21.3","12","251","20.9","12","201","16.8","0","0","0","0","0","0","36","707","19.6","80","8.8"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090000460","경화여자고등학교","04","사립","N","","11","332","30.2","12","358","29.8","11","269","24.5","0","0","0","0","0","0","34","959","28.2","66","14.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000463","계남고등학교","04","공립","N","","9","223","24.8","9","247","27.4","9","215","23.9","2","11","5.5","0","0","0","29","696","24","56","12.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000466","계원예술고등학교","04","사립","N","","8","327","40.9","8","320","40","8","320","40","0","0","0","0","0","0","24","967","40.3","44","22"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000468","백송고등학교","04","사립","N","","5","130","26","5","132","26.4","5","121","24.2","0","0","0","0","0","0","15","383","25.5","28","13.7"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000469","고양외국어고등학교","04","사립","N","","10","234","23.4","10","228","22.8","10","209","20.9","0","0","0","0","0","0","30","671","22.4","61","11"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000470","고양고등학교","04","공립","N","","8","166","20.8","8","164","20.5","8","159","19.9","1","9","9","0","0","0","25","498","19.9","61","8.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000471","고잔고등학교","04","공립","N","","11","276","25.1","12","312","26","11","262","23.8","2","13","6.5","0","0","0","36","863","24","68","12.7"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090000472","과천고등학교","04","공립","N","","8","175","21.9","8","191","23.9","8","195","24.4","2","11","5.5","0","0","0","26","572","22","53","10.8"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090000473","과천여자고등학교","04","사립","N","","6","123","20.5","6","100","16.7","6","87","14.5","0","0","0","0","0","0","18","310","17.2","38","8.2"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090000474","과천외국어고등학교","04","사립","N","","10","235","23.5","10","218","21.8","10","189","18.9","0","0","0","0","0","0","30","642","21.4","55","11.7"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090000475","과천중앙고등학교","04","공립","N","","8","182","22.8","8","175","21.9","8","179","22.4","1","5","5","0","0","0","25","541","21.6","48","11.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000476","경기게임마이스터고등학교","04","공립","N","","4","73","18.3","4","74","18.5","4","69","17.3","1","4","4","0","0","0","13","220","16.9","29","7.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000477","관양고등학교","04","공립","N","","12","318","26.5","12","310","25.8","12","312","26","2","9","4.5","0","0","0","38","949","25","73","13"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000478","관인고등학교","04","공립","N","","1","11","11","2","25","12.5","2","27","13.5","1","2","2","0","0","0","6","65","10.8","15","4.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000479","광동고등학교","04","사립","N","","12","378","31.5","12","375","31.3","12","352","29.3","0","0","0","0","0","0","36","1105","30.7","68","16.3"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000480","의정부광동고등학교","04","사립","N","","9","227","25.2","9","246","27.3","9","218","24.2","0","0","0","0","0","0","27","691","25.6","55","12.6"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000482","광명고등학교","04","공립","N","","11","293","26.6","11","296","26.9","11","297","27","2","9","4.5","0","0","0","35","895","25.6","67","13.4"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000483","경기항공고등학교","04","사립","N","","4","60","15","4","74","18.5","4","65","16.3","0","0","0","0","0","0","12","199","16.6","26","7.7"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000484","광명북고등학교","04","공립","N","","11","288","26.2","11","299","27.2","11","278","25.3","4","17","4.3","2","6","3","39","888","22.8","73","12.2"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000487","명문고등학교","04","공립","N","","11","289","26.3","11","300","27.3","11","281","25.5","2","10","5","0","0","0","35","880","25.1","68","12.9"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000488","창의경영고등학교","04","공립","N","","7","72","10.3","8","85","10.6","8","80","10","1","6","6","0","0","0","24","243","10.1","57","4.3"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000489","광문고등학교","04","공립","N","","11","305","27.7","11","297","27","11","281","25.5","1","4","4","0","0","0","34","887","26.1","66","13.4"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090000490","광주고등학교","04","공립","N","","10","307","30.7","12","380","31.7","12","319","26.6","1","6","6","0","0","0","35","1012","28.9","69","14.7"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090000492","곤지암고등학교","04","공립","N","","6","166","27.7","6","152","25.3","8","139","17.4","1","4","4","0","0","0","21","461","22","42","11"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090000493","광주중앙고등학교","04","공립","N","","14","436","31.1","14","438","31.3","14","396","28.3","3","23","7.7","0","0","0","45","1293","28.7","88","14.7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000494","광탄고등학교","04","사립","N","","4","104","26","4","101","25.3","4","99","24.8","1","3","3","0","0","0","13","307","23.6","25","12.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000496","구리고등학교","04","공립","N","","8","188","23.5","9","240","26.7","8","196","24.5","0","0","0","0","0","0","25","624","25","48","13"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000497","구리여자고등학교","04","공립","N","","8","179","22.4","8","187","23.4","8","170","21.3","1","4","4","0","0","0","25","540","21.6","49","11"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000499","군자디지털과학고등학교","04","공립","N","","8","121","15.1","8","115","14.4","8","109","13.6","2","13","6.5","2","6","3","28","364","13","62","5.9"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000502","군포고등학교","04","사립","N","","10","266","26.6","11","295","26.8","11","274","24.9","0","0","0","0","0","0","32","835","26.1","62","13.5"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000504","군포e비즈니스고등학교","04","공립","N","","8","138","17.3","9","112","12.4","9","135","15","2","12","6","2","10","5","30","407","13.6","65","6.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000505","권선고등학교","04","공립","N","","12","333","27.8","12","354","29.5","12","315","26.3","3","22","7.3","0","0","0","39","1024","26.3","73","14"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000507","근명고등학교","04","사립","N","","8","179","22.4","9","194","21.6","10","197","19.7","0","0","0","0","0","0","27","570","21.1","58","9.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000508","금곡고등학교","04","공립","N","","12","279","23.3","12","303","25.3","12","282","23.5","0","0","0","0","0","0","36","864","24","73","11.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090000509","기흥고등학교","04","공립","N","","11","339","30.8","11","366","33.3","11","308","28","1","9","9","0","0","0","34","1022","30.1","66","15.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000510","김포고등학교","04","공립","N","","10","338","33.8","11","378","34.4","11","359","32.6","1","2","2","0","0","0","33","1077","32.6","62","17.4"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000511","김포과학기술고등학교","04","공립","N","","8","170","21.3","8","178","22.3","8","150","18.8","1","5","5","0","0","0","25","503","20.1","55","9.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000515","낙생고등학교","04","사립","N","","10","279","27.9","10","286","28.6","10","260","26","0","0","0","0","0","0","30","825","27.5","58","14.2"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090000517","한국외식과학고등학교","04","사립","N","","4","90","22.5","4","94","23.5","4","85","21.3","0","0","0","0","0","0","12","269","22.4","25","10.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090000518","남양고등학교","04","공립","N","","7","223","31.9","7","222","31.7","7","200","28.6","1","6","6","1","5","5","23","656","28.5","45","14.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000519","남양주고등학교","04","공립","N","","7","138","19.7","7","100","14.3","7","96","13.7","1","9","9","0","0","0","22","343","15.6","47","7.3"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000520","남한고등학교","04","공립","N","","9","236","26.2","10","287","28.7","8","219","27.4","2","11","5.5","0","0","0","29","753","26","54","13.9"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000521","능곡고등학교","04","공립","N","","11","249","22.6","11","239","21.7","11","248","22.5","0","0","0","0","0","0","33","736","22.3","64","11.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000524","대부고등학교","04","공립","N","","1","22","22","1","9","9","2","16","8","1","4","4","1","5","5","6","56","9.3","13","4.3"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000525","대신고등학교","04","사립","N","","3","79","26.3","3","84","28","3","76","25.3","1","4","4","0","0","0","10","243","24.3","20","12.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000527","대평고등학교","04","공립","N","","10","274","27.4","10","281","28.1","10","264","26.4","1","8","8","0","0","0","31","827","26.7","61","13.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090000528","덕산고등학교","04","공립","N","","8","171","21.4","8","186","23.3","8","192","24","1","3","3","1","3","3","26","555","21.3","48","11.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000529","덕소고등학교","04","사립","N","","12","371","30.9","12","369","30.8","12","338","28.2","0","0","0","0","0","0","36","1078","29.9","70","15.4"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090000532","덕정고등학교","04","공립","N","","9","283","31.4","9","269","29.9","9","252","28","2","9","4.5","0","0","0","29","813","28","57","14.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000533","도당고등학교","04","공립","N","","9","221","24.6","9","239","26.6","9","215","23.9","1","6","6","0","0","0","28","681","24.3","54","12.6"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000534","동남고등학교","04","사립","N","","10","216","21.6","10","226","22.6","10","218","21.8","1","9","9","0","0","0","31","669","21.6","58","11.5"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090000536","동두천고등학교","04","사립","N","","5","126","25.2","5","132","26.4","5","131","26.2","0","0","0","0","0","0","15","389","25.9","30","13"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090000538","한국문화영상고등학교","04","사립","N","","6","131","21.8","6","142","23.7","6","124","20.7","0","0","0","0","0","0","18","397","22.1","37","10.7"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090000539","동두천중앙고등학교","04","공립","N","","7","141","20.1","7","171","24.4","7","151","21.6","2","12","6","1","3","3","24","478","19.9","48","10"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000541","동안고등학교","04","공립","N","","13","357","27.5","13","352","27.1","13","346","26.6","0","0","0","0","0","0","39","1055","27.1","75","14.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000542","동우여자고등학교","04","사립","N","","9","234","26","10","249","24.9","10","256","25.6","0","0","0","0","0","0","29","739","25.5","57","13"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000543","동원고등학교","04","사립","N","","10","256","25.6","11","277","25.2","11","249","22.6","0","0","0","0","0","0","32","782","24.4","64","12.2"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000544","동일공업고등학교","04","사립","N","","10","265","26.5","10","267","26.7","10","251","25.1","0","0","0","0","0","0","30","783","26.1","67","11.7"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000545","동화고등학교","04","사립","N","","15","471","31.4","15","463","30.9","15","441","29.4","0","0","0","0","0","0","45","1375","30.6","86","16"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090000546","두레자연고등학교","04","사립","N","","2","40","20","2","40","20","2","39","19.5","0","0","0","0","0","0","6","119","19.8","16","7.4"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000548","마장고등학교","04","공립","N","","4","78","19.5","4","75","18.8","3","64","21.3","1","2","2","0","0","0","12","219","18.3","24","9.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000552","매향여자정보고등학교","04","사립","N","","10","230","23","10","225","22.5","12","205","17.1","0","0","0","0","0","0","32","660","20.6","73","9"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000553","무원고등학교","04","공립","N","","11","258","23.5","11","269","24.5","11","243","22.1","1","7","7","0","0","0","34","777","22.9","67","11.6"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000554","문산고등학교","04","공립","N","","5","115","23","5","130","26","5","96","19.2","2","13","6.5","0","0","0","17","354","20.8","33","10.7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000555","문산수억고등학교","04","사립","N","","10","241","24.1","10","232","23.2","10","219","21.9","1","8","8","0","0","0","31","700","22.6","61","11.5"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000556","문산제일고등학교","04","공립","N","","10","255","25.5","11","290","26.4","10","229","22.9","2","17","8.5","0","0","0","33","791","24","65","12.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000558","경기모바일과학고등학교","04","공립","N","","8","128","16","8","152","19","7","90","12.9","1","2","2","0","0","0","24","372","15.5","50","7.4"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090000559","발안바이오과학고등학교","04","공립","N","","5","130","26","4","108","27","4","96","24","0","0","0","0","0","0","13","334","25.7","30","11.1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000563","백마고등학교","04","공립","N","","11","286","26","11","295","26.8","11","267","24.3","0","0","0","0","0","0","33","848","25.7","63","13.5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000564","백석고등학교","04","공립","N","","11","275","25","11","289","26.3","11","250","22.7","0","0","0","0","0","0","33","814","24.7","63","12.9"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000565","백신고등학교","04","공립","N","","11","277","25.2","11","287","26.1","11","254","23.1","1","8","8","0","0","0","34","826","24.3","66","12.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000566","백암고등학교","04","공립","N","","3","49","16.3","4","55","13.8","3","38","12.7","1","4","4","0","0","0","11","146","13.3","22","6.6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000567","백양고등학교","04","공립","N","","11","256","23.3","11","272","24.7","11","250","22.7","1","4","4","0","0","0","34","782","23","65","12"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000568","백영고등학교","04","사립","N","","12","323","26.9","12","332","27.7","12","294","24.5","0","0","0","0","0","0","36","949","26.4","72","13.2"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090000569","백운고등학교","04","공립","N","","11","269","24.5","11","276","25.1","11","264","24","2","8","4","0","0","0","35","817","23.3","67","12.2"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090000572","한빛누리고등학교","04","사립","N","","7","178","25.4","7","184","26.3","7","145","20.7","2","9","4.5","0","0","0","23","516","22.4","45","11.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000576","부명고등학교","04","공립","N","","9","231","25.7","9","254","28.2","9","229","25.4","1","7","7","0","0","0","28","721","25.8","56","12.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000577","경기국제통상고등학교","04","공립","N","","10","177","17.7","9","119","13.2","9","128","14.2","3","21","7","0","0","0","31","445","14.4","61","7.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000578","상동고등학교","04","공립","N","","9","226","25.1","9","250","27.8","9","218","24.2","0","0","0","0","0","0","27","694","25.7","53","13.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000579","부천고등학교","04","공립","N","","9","185","20.6","9","203","22.6","10","229","22.9","0","0","0","0","0","0","28","617","22","55","11.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000580","부천공업고등학교","04","공립","N","","7","90","12.9","9","110","12.2","9","103","11.4","2","16","8","0","0","0","27","319","11.8","64","5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000581","부천북고등학교","04","공립","N","","9","224","24.9","9","257","28.6","9","223","24.8","1","5","5","0","0","0","28","709","25.3","56","12.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","N","","7","122","17.4","7","136","19.4","9","187","20.8","0","0","0","0","0","0","23","445","19.3","46","9.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","N","","10","163","16.3","11","192","17.5","11","176","16","3","23","7.7","0","0","0","35","554","15.8","77","7.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","N","","13","348","26.8","13","358","27.5","13","322","24.8","2","8","4","0","0","0","41","1036","25.3","78","13.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","N","","10","276","27.6","10","280","28","10","250","25","1","5","5","0","0","0","31","811","26.2","60","13.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","N","","12","324","27","12","324","27","12","300","25","0","0","0","0","0","0","36","948","26.3","69","13.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","N","","9","157","17.4","9","162","18","10","171","17.1","1","7","7","0","0","0","29","497","17.1","62","8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","N","","9","246","27.3","9","252","28","9","216","24","0","0","0","0","0","0","27","714","26.4","54","13.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","N","","9","241","26.8","9","245","27.2","9","235","26.1","1","5","5","0","0","0","28","726","25.9","55","13.2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090000594","비봉고등학교","04","사립","N","","10","249","24.9","11","267","24.3","11","226","20.5","0","0","0","0","0","0","32","742","23.2","65","11.4"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000596","사우고등학교","04","공립","N","","11","377","34.3","13","433","33.3","11","359","32.6","2","11","5.5","0","0","0","37","1180","31.9","71","16.6"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000597","산본고등학교","04","공립","N","","13","359","27.6","14","384","27.4","13","352","27.1","2","10","5","0","0","0","42","1105","26.3","81","13.6"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000598","경기폴리텍고등학교","04","공립","N","","5","56","11.2","6","63","10.5","5","66","13.2","0","0","0","0","0","0","16","185","11.6","36","5.1"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000599","삼광고등학교","04","사립","N","","2","28","14","2","36","18","2","35","17.5","0","0","0","0","0","0","6","99","16.5","15","6.6"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090000600","삼괴고등학교","04","사립","N","","8","218","27.3","8","221","27.6","8","201","25.1","2","12","6","0","0","0","26","652","25.1","51","12.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000602","삼일공업고등학교","04","사립","N","","14","330","23.6","14","352","25.1","14","320","22.9","0","0","0","0","0","0","42","1002","23.9","92","10.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000603","삼일고등학교","04","사립","N","","12","278","23.2","12","289","24.1","12","259","21.6","0","0","0","0","0","0","36","826","22.9","76","10.9"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000606","서울삼육고등학교","04","사립","N","","8","208","26","8","211","26.4","8","190","23.8","0","0","0","0","0","0","24","609","25.4","48","12.7"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000607","서해고등학교","04","공립","N","","11","383","34.8","11","373","33.9","11","356","32.4","3","20","6.7","0","0","0","36","1132","31.4","68","16.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000608","서현고등학교","04","공립","N","","10","274","27.4","10","276","27.6","10","273","27.3","0","0","0","0","0","0","30","823","27.4","59","13.9"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000609","설악고등학교","04","공립","N","","2","49","24.5","2","52","26","2","51","25.5","1","6","6","0","0","0","7","158","22.6","16","9.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000610","성남테크노과학고등학교","04","공립","N","","6","73","12.2","7","111","15.9","6","87","14.5","4","26","6.5","0","0","0","23","297","12.9","47","6.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000611","성남고등학교","04","공립","N","","8","183","22.9","8","185","23.1","8","163","20.4","1","7","7","0","0","0","25","538","21.5","50","10.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000612","성남여자고등학교","04","공립","N","","9","206","22.9","9","220","24.4","9","186","20.7","4","7","1.8","0","0","0","31","619","20","55","11.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000613","분당아람고등학교","04","공립","N","","10","196","19.6","10","186","18.6","10","158","15.8","1","9","9","0","0","0","31","549","17.7","70","7.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000614","성문고등학교","04","사립","N","","10","265","26.5","11","277","25.2","11","272","24.7","0","0","0","0","0","0","32","814","25.4","62","13.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090000617","성보경영고등학교","04","사립","N","","12","264","22","12","278","23.2","14","272","19.4","1","9","9","0","0","0","39","823","21.1","83","9.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000618","성안고등학교","04","공립","N","","11","290","26.4","12","325","27.1","11","275","25","2","14","7","1","4","4","37","908","24.5","70","13"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000620","성일고등학교","04","사립","N","","11","250","22.7","11","267","24.3","11","230","20.9","0","0","0","0","0","0","33","747","22.6","63","11.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000622","동광고등학교","04","사립","N","","9","216","24","9","223","24.8","9","184","20.4","1","9","9","0","0","0","28","632","22.6","55","11.5"
